id,label,left_index,left_id,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_index,right_id,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
62,0,110,1274,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,699,31290,Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",7:11,"May 20 , 2003"
63,0,102,1264,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,650,28015,No Money no Love ( feat . Elliphant & Ms. Dynamite ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:57,"November 24 , 2014"
64,0,243,3175,The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Country , Music",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",3:34,14-Jun-11,844,42596,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),George Strait,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987"
65,0,103,1266,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,764,34905,One Love ( Feat . Estelle ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:01,"August 21 , 2009"
66,0,272,3378,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,486,7377,KK ( feat . Project Pat & Juicy J ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014"
67,0,173,1753,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15,788,37547,Que Que feat . Maluca ( Toy Selectah Remix ),Dillon Francis & Diplo,Que Que Remix EP,Dance & Electronic,$ 0.99,2011 Mad Decent,4:50,"August 23 , 2011"
68,0,63,1079,Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:01,,506,9500,Willing & Able [ feat . Kwabs ],Disclosure,Caracal ( Deluxe ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",4:52,"September 25 , 2015"
69,0,288,3451,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,477,7344,Hope ( feat . Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:24,"August 19 , 2014"
70,0,81,1183,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,693,31278,Whoremonger ( Album Version ( Explicit ) ) [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",1:02,"May 20 , 2003"
71,0,182,2020,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,668,28341,Carolina Rain ( Live in Cork ),Ryan Adams,Live After Deaf ( Cork ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,5:41,"August 9 , 2012"
72,1,175,1776,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14,714,33397,Piensas en MÌ _ ( Remix ),Nicky Jam,Nicky Jam Hits,"International , Latin Music",$ 0.99,( C ) 2014 Codiscos S.A.S.,4:46,"September 9 , 2014"
73,0,407,5852,Baby ( Bonus Video ),Justin Bieber,My World 2.0 ( Bonus Track Version ),"Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B",$ 1.99,‰ ãÑ 2010 The Island Def Jam Music Group,3:39,23-Mar-10,706,32665,Baby ( Acoustic Version ),Justin Bieber,My Worlds Acoustic [ + Video ] [ + Digital Booklet ],Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,3:35,"February 8 , 2011"
74,0,378,5147,Take Care ( feat . Rihanna ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:37,15-Nov-11,847,43679,The Real Her [ feat . Andre 3000 ] [ Explicit ],Drake,Take Care ( Deluxe Edition ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,5:21,"March 20 , 2012"
75,0,99,1260,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,921,54194,When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ],David Guetta,When Love Takes Over ( feat . Kelly Rowland ),Dance & Electronic,$ 0.99,"( C ) 2015 The Valory Music Co. , LLC",3:02,"May 5 , 2009"
76,0,354,4890,Sorry for Party Rocking,LMFAO,Sorry for Party Rocking ( Deluxe Version ),"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",$ 1.29,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",3:23,21-Jun-11,777,35775,Party Rock Anthem ( Made Famous By Lmfao Feat Lauren Bennett & Goon Rock ) ( Karaoke Version ),Lmfao Feat Lauren Bennett & Goon Rock Karaoke Band,Party rock anthem ( Karaoke ),International,$ 0.89,( c ) 2011 BGM Industrias del Disco S.A. ( Magenta Discos ),4:24,"July 14 , 2011"
77,0,50,624,Centuries ( Gazzo Remix ),Fall Out Boy,Centuries ( Gazzo Remix ) - Single,"Alternative , Music , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc.",4:19,22-Dec-14,501,8814,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Boy Face,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Dance & Electronic,$ 0.99,2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE,2:32,"April 10 , 2015"
78,1,223,2782,Speakers,Sam Hunt,Montevallo,"Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock",$ 1.29,"2014 MCA Nashville , a Division of UMG Recordings , Inc.",3:46,27-Oct-14,700,31534,Speakers,Sam Hunt,Montevallo,Country,$ 1.29,"( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc.",3:48,"October 27 , 2014"
79,1,267,3358,Cameras,Wiz Khalifa,Rolling Papers,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,28-Mar-11,804,39320,Cameras [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,"March 28 , 2011"
80,0,61,1022,Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:01,,509,9526,Magnets [ feat . Lorde ],Disclosure,Caracal,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:19,"September 25 , 2015"
81,0,423,6314,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.29,"‰ ãÑ 2009 Downtown Music , LLC .",4:03,2009,567,20460,Cash Flow [ feat . Jah Dan ],Major Lazer,Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],"Electronica , Dance & Electronic",$ 1.29,"( C ) 2009 Downtown Music , LLC .",4:06,"June 3 , 2015"
82,0,344,4726,Rock N ' Roll ( Will Take You to the Mountain ),Skrillex,More Monsters and Sprites,"Dance , Music , House , Rock , Electronic",$ 1.99,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:34,21-Jun-11,808,40156,All I Ask Of You ( Feat . Penny ),Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",$ 1.29,( c ) 2013 Digitop Ltd,5:40,"December 21 , 2010"
83,0,94,1231,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],David Guetta,Titanium ( Remixes ) [ feat . Sia ],"Dance , Music , Electronic",$ 0.99,"2011 What A Music Ltd , licence exclusive Parlophone Music France",6:37,20-Jan-12,930,55245,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ],David Banner,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 b.i.G. f.a.c.e. Ent,3:47,"December 20 , 2011"
84,0,113,1277,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,647,28012,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"November 24 , 2014"
85,0,70,1158,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,575,21574,Hey Mama ( Zia Moz Remix ),"Zia Moz feat . David Guetta , Bebe Rexha , Nicki Minaj and Afrojack",Hey Mama,Dance & Electronic,$ 0.99,"2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",3:12,"June 1 , 2015"
86,1,57,836,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15,602,23706,6PM In New York [ Explicit ],Drake,If You 're Reading This It 's Too Late [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2015 Cash Money Records Inc.,4:43,"February 13 , 2015"
87,1,311,3850,Chevy Van,Eric Church,Caldwell County - EP,"Country , Music , Contemporary Country",$ 1.29,"2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",2:48,14-Jan-11,502,9120,Chevy Van,Eric Church,Caldwell County EP,Country,$ 1.29,( C ) 2011 EMI Records Nashville,2:48,"January 14 , 2011"
88,0,359,5059,Delirious ( feat . Tara McDonald ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,4:31,18-Sep-07,752,34879,One Love ( Feat . Estelle ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:01,"August 21 , 2009"
89,0,184,2022,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,665,28261,The Rescue Blues ( Live in London 1 ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:25,"July 2 , 2012"
90,0,259,3327,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,732,34307,Bluffin ( feat . Berner ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:32,"December 4 , 2012"
91,0,383,5208,That Ai n't Me ( feat . Jay Sean ),Lil Wayne & Jay Sean,I Am Not a Human Being,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,4:02,15-Nov-10,594,22907,Love Me ( Album Version ( Explicit ) ) [ feat . Drake ] [ Explicit ],Lil Wayne,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],Rap & Hip-Hop,$ 1.29,2005 Secretly Canadian,4:15,"March 26 , 2013"
92,0,101,1263,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,698,31287,Phone Tap ( Album Version ( Explicit ) ) [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.69,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",1:52,"May 20 , 2003"
93,0,252,3312,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,743,34336,The Plan ( feat . Juicy J ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:54,"December 4 , 2012"
94,0,148,1542,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,826,41566,Intro ( Scary Fairy ) [ Live From Washington State ],Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,1:02,"April 18 , 2011"
95,0,368,5082,Voices ( feat . Sasha Keable ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:09,15-Apr-14,817,40476,Help Me Lose My Mind [ feat . London Grammar ],Disclosure,Settle,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:05,"June 11 , 2013"
96,1,432,6532,Space Bound,Eminem,Recovery ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap",$ 1.29,‰ ãÑ 2010 Aftermath Records,4:38,21-Jun-10,798,38301,Space Bound [ Explicit ],Eminem,Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ],"Gangsta & Hardcore , Rap & Hip-Hop",$ 1.29,( C ) 2010 Aftermath Records,4:39,"June 21 , 2010"
97,1,258,3324,We Dem Boyz,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,19-Aug-14,490,7403,We Dem Boyz [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:45,"August 19 , 2014"
98,0,215,2731,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,544,17200,How We Do Things ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:31,"September 25 , 2015"
99,0,16,276,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,909,53019,Adam & Noah 's Priorities ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:27,"June 30 , 2015"
100,0,270,3372,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,493,7437,So High ( feat . Ghost Loft ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014"
101,0,367,5080,Defeated No More ( feat . Edward Macfarlane ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",6:07,15-Apr-14,505,9487,Magnets [ feat . Lorde ],Disclosure,Caracal ( Deluxe ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:19,"September 25 , 2015"
102,1,413,6047,G.U.Y.,Lady Gaga,ARTPOP,"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Interscope Records,3:52,11-Nov-13,467,4667,G.U.Y. [ Clean ],Lady Gaga,Artpop [ Clean ],Pop,$ 1.29,( C ) 2013 Interscope Records,3:52,"November 11 , 2013"
103,0,163,1623,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,622,27506,Simple Man [ Acoustic ],Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,5:20,"May 27 , 2003"
104,0,114,1278,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,639,27994,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"November 24 , 2014"
105,0,245,3255,Applause ( Goldhouse Remix ),Lady Gaga,Applause ( Remixes ),"Pop , Music , Electronic , Rock",$ 1.29,2013 Interscope Records,4:34,30-Sep-13,465,4532,Applause ( Empire Of The Sun Remix ),Lady Gaga,Applause ( Remixes ),Pop,$ 1.29,( C ) 2013 Interscope Records,4:08,"September 30 , 2013"
106,1,329,4384,Tackle Box,Luke Bryan,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07,600,23361,Tackle Box,Luke Bryan,I 'll Stay Me,Country,$ 1.29,"( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:02,"August 14 , 2007"
107,0,411,5993,Because of You,Kelly Clarkson & Reba McEntire,Reba Duets,"Country , Music , Honky Tonk , Contemporary Country",$ 1.99,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:42,18-Sep-07,796,38107,The Fear Of Being Alone ( Album Version ),Reba McEntire,Reba # 1 's,"Country , Contemporary Country",$ 1.29,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:02,"November 22 , 2005"
108,0,291,3461,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,478,7348,House In The Hills ( feat . Curren $ y ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:52,"August 19 , 2014"
109,1,315,3887,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,29-May-15,532,16397,X2CU,Jason Derulo,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,5:14,"June 1 , 2015"
110,0,126,1312,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,646,28011,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:11,"November 24 , 2014"
111,0,127,1314,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,723,34035,I Can Only Imagine ( feat . Chris Brown & Lil Wayne ),David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:29,"August 26 , 2011"
112,0,33,361,Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ],Major Lazer,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,"Electronic , Music , Dance",$ 1.29,2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A.,3:38,1-Nov-11,785,37081,Powerful ( Michael Calfan Remix ) [ feat . Ellie Goulding ],Major Lazer,Powerful ( Remixes ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",5:27,"September 11 , 2015"
113,1,335,4610,I Thought You Knew,Keith Urban,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1999 Capitol Records Nashville,3:51,19-Oct-99,616,26152,I Thought You Knew,Keith Urban,Keith Urban,Country,$ 1.29,( C ) 1999 Capitol Records Nashville,3:51,"October 19 , 1999"
114,0,442,6855,Get Your S ** t,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:36,28-Mar-11,485,7373,You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:06,"August 19 , 2014"
115,0,323,4058,Kill Everybody ( Bare Noize Remix ),Skrillex,Scary Monsters and Nice Sprites,"Dance , Music , House , Electronic",$ 1.29,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:41,21-Dec-10,810,40164,Kill Everybody,Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",$ 1.29,( c ) 2013 Digitop Ltd,4:58,"December 21 , 2010"
116,1,179,1897,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03,895,51626,Love Song,P!nk,Try This [ Explicit ],Pop,$ 0.99,CWM records,2:27,"November 11 , 2003"
117,1,265,3354,Extra Extra Credit,Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,551,17660,Extra Extra Credit [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009"
118,1,176,1777,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14,564,20232,Voy a Beber ( Remix ),Nicky Jam,"Greatest Hits , Vol . 1","International , Latin Music",$ 0.99,( C ) 2014 La industria Inc,3:44,"November 4 , 2014"
119,0,287,3450,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,731,34292,The Bluff ( feat . Cam ` Ron ) [ Clean ],Wiz Khalifa,O.N.I.F.C. [ Clean ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4 , 2012"
