id,label,left_index,left_id,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_index,right_id,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
60,0,238,3003,"Awooga ( Extended Mix ) Calvin Harris Bounce ( feat . Kelis ) [ Remixes ] Dance , Music 2013 Sony Music Entertainment UK Limited 5-Feb-13",,,,$ 1.29,,7:12,,499,8057,"Bounce ( Fly Eye Club Mix ) Dance & Electronic 6:06 February 5 , 2013",Calvin Harris Feat . Kelis,Bounce,,$ 1.29,2015 Bill Maki,,
61,0,157,1579,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Shinedown,,"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,18-Apr-11,835,41593,Devour ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere $ 1.29,,,Rock,,( C ) 2005 MCA Nashville,3:53,"April 18 , 2011"
62,0,110,1274,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Dance , Music $ 1.29 21-Aug-09",David Guetta,One Love ( Deluxe Version ),,,2010 Gum Prod licence exclusive Parlophone Music France,2:51,,699,31290,"Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ] Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc. 7:11 May 20 , 2003",David Banner,Mississippi-The Album ( Explicit Version ),,,,,
63,0,102,1264,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,One Love ( Deluxe Version ),"Dance , Music",,,2:51,21-Aug-09,650,28015,No Money no Love ( feat . Elliphant & Ms. Dynamite ) Dance & Electronic 3:57,David Guetta,Listen ( Deluxe ),,$ 1.29,2015 If Moving Your Mine,,"November 24 , 2014"
64,0,243,3175,"The Breath You Take George Strait Album Only 2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC. 14-Jun-11",,"Now That 's What I Call Country , Vol . 4","Country , Music",,,3:34,,844,42596,If You 're Thinking You Want A Stranger ( There 's One Coming Home ) Strait Country Country $ 1.29,George Strait,,,,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987"
65,0,103,1266,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] 2:51,David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,764,34905,One Love ( Feat . Estelle ) 4:01,David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009"
66,0,272,3378,True Colors ( feat . Nicki Minaj ) Blacc Hollywood,Wiz Khalifa,,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,486,7377,KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09,,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014"
67,0,173,1753,"Get Low ( Neo Fresco Remix ) Get Low ( Remixes ) - EP Dance , Music 4:42 2-Jun-15",Dillon Francis & DJ Snake,,,$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",,,788,37547,"Que Que feat . Maluca ( Toy Selectah Remix ) Dillon Francis & Diplo Dance & Electronic $ 0.99 4:50 August 23 , 2011",,Que Que Remix EP,,,2011 Mad Decent,,
68,0,63,1079,"Masterpiece ( feat . Jordan Rakei ) Disclosure Electronic , Music , Dance , Garage , House , Rock",,Caracal,,Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:01,,506,9500,"Willing & Able [ feat . Kwabs ] Disclosure Caracal ( Deluxe ) ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:52",,,"Electronica , Dance & Electronic",$ 1.29,,,"September 25 , 2015"
69,0,288,3451,Remember You ( feat . The Weeknd ) 4-Dec-12,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,477,7344,"Hope ( feat . Ty Dolla $ ign ) [ Explicit ] 5:24 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,
70,0,81,1183,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) 2:51,David Guetta,,"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,693,31278,"Whoremonger ( Album Version ( Explicit ) ) [ Explicit ] $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc. 1:02 May 20 , 2003",David Banner,Mississippi-The Album ( Explicit Version ),Pop,,,,
71,0,182,2020,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12",,,,,,,,668,28341,"Carolina Rain ( Live in Cork ) Ryan Adams $ 0.99 2012 PAXAM RECORDS 5:41 August 9 , 2012",,Live After Deaf ( Cork ),"Folk , Rock",,,,
72,1,175,1776,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam Hits 4:46 9-Sep-14",Nicky Jam,,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,,,714,33397,"Piensas en MÌ _ ( Remix ) International , Latin Music $ 0.99",Nicky Jam,Nicky Jam Hits,,,( C ) 2014 Codiscos S.A.S.,4:46,"September 9 , 2014"
73,0,407,5852,Baby ( Bonus Video ) ‰ ãÑ 2010 The Island Def Jam Music Group,Justin Bieber,My World 2.0 ( Bonus Track Version ),"Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B",$ 1.99,,3:39,23-Mar-10,706,32665,"Baby ( Acoustic Version ) ( C ) 2011 The Island Def Jam Music Group February 8 , 2011",Justin Bieber,My Worlds Acoustic [ + Video ] [ + Digital Booklet ],Pop,$ 1.29,,3:35,
74,0,378,5147,"Take Care ( feat . Rihanna ) Take Care ( Deluxe Version ) Hip-Hop/Rap , Music $ 1.29",Drake,,,,‰ ãÑ 2011 Cash Money Records Inc.,4:37,15-Nov-11,847,43679,The Real Her [ feat . Andre 3000 ] [ Explicit ] Rap & Hip-Hop $ 1.29 ( C ) 2012 Cash Money Records Inc.,Drake,Take Care ( Deluxe Edition ) [ Explicit ],,,,5:21,"March 20 , 2012"
75,0,99,1260,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] 2010 Gum Prod licence exclusive Parlophone Music France 2:51,David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,,,21-Aug-09,921,54194,When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ] $ 0.99,David Guetta,When Love Takes Over ( feat . Kelly Rowland ),Dance & Electronic,,"( C ) 2015 The Valory Music Co. , LLC",3:02,"May 5 , 2009"
76,0,354,4890,Sorry for Party Rocking Sorry for Party Rocking ( Deluxe Version ) $ 1.29 3:23,LMFAO,,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",,21-Jun-11,777,35775,"Party Rock Anthem ( Made Famous By Lmfao Feat Lauren Bennett & Goon Rock ) ( Karaoke Version ) International $ 0.89 ( c ) 2011 BGM Industrias del Disco S.A. ( Magenta Discos ) July 14 , 2011",Lmfao Feat Lauren Bennett & Goon Rock Karaoke Band,Party rock anthem ( Karaoke ),,,,4:24,
77,0,50,624,"Centuries ( Gazzo Remix ) Centuries ( Gazzo Remix ) - Single Alternative , Music , Rock $ 1.29 4:19",Fall Out Boy,,,,"2014 Island Records , a division of UMG Recordings , Inc.",,22-Dec-14,501,8814,"Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Dance & Electronic $ 0.99 April 10 , 2015",Boy Face,,,,2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE,2:32,
78,1,223,2782,"Speakers Sam Hunt Montevallo $ 1.29 2014 MCA Nashville , a Division of UMG Recordings , Inc.",,,"Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock",,,3:46,27-Oct-14,700,31534,Speakers Sam Hunt Montevallo Country $ 1.29 3:48,,,,,"( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc.",,"October 27 , 2014"
79,1,267,3358,Cameras Wiz Khalifa Rolling Papers 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:29,,,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,,,28-Mar-11,804,39320,Cameras [ Clean ] Wiz Khalifa Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,,,,4:29,"March 28 , 2011"
80,0,61,1022,"Masterpiece ( feat . Jordan Rakei ) Disclosure Album Only 2015 Island Records , a division of Universal Music Operations Limited",,Caracal,"Electronic , Music , Dance , Garage , House , Rock",,,4:01,,509,9526,"Magnets [ feat . Lorde ] Disclosure Caracal $ 1.29 September 25 , 2015",,,"Electronica , Dance & Electronic",,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:19,
81,0,423,6314,"Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) $ 1.29 ‰ ãÑ 2009 Downtown Music , LLC . 4:03",Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",,,,2009,567,20460,Cash Flow [ feat . Jah Dan ] Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],Major Lazer,,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2009 Downtown Music , LLC .",4:06,"June 3 , 2015"
82,0,344,4726,Rock N ' Roll ( Will Take You to the Mountain ) Skrillex More Monsters and Sprites,,,"Dance , Music , House , Rock , Electronic",$ 1.99,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:34,21-Jun-11,808,40156,"All I Ask Of You ( Feat . Penny ) Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep ( c ) 2013 Digitop Ltd 5:40 December 21 , 2010",Skrillex,,,$ 1.29,,,
83,0,94,1231,"Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ] Titanium ( Remixes ) [ feat . Sia ] 2011 What A Music Ltd , licence exclusive Parlophone Music France 6:37 20-Jan-12",David Guetta,,"Dance , Music , Electronic",$ 0.99,,,,930,55245,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ] David Banner Rap & Hip-Hop $ 0.99 2013 b.i.G. f.a.c.e. Ent,,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ],,,,3:47,"December 20 , 2011"
84,0,113,1277,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta Dance , Music 2:51 21-Aug-09",,One Love ( Deluxe Version ),,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,,647,28012,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe ) 2015 If Moving Your Mine 3:20 November 24 , 2014",David Guetta,,Dance & Electronic,$ 1.29,,,
85,0,70,1158,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] 4:42",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",,12-May-15,575,21574,Hey Mama ( Zia Moz Remix ) Hey Mama Dance & Electronic $ 0.99 3:12,"Zia Moz feat . David Guetta , Bebe Rexha , Nicki Minaj and Afrojack",,,,"2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",,"June 1 , 2015"
86,1,57,836,6PM In New York If You 're Reading This It 's Too Late 13-Feb-15,Drake,,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,,602,23706,"6PM In New York [ Explicit ] $ 1.29 February 13 , 2015",Drake,If You 're Reading This It 's Too Late [ Explicit ],Rap & Hip-Hop,,( C ) 2015 Cash Money Records Inc.,4:43,
87,1,311,3850,"Chevy Van Caldwell County - EP Country , Music , Contemporary Country 2:48",Eric Church,,,$ 1.29,"2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",,14-Jan-11,502,9120,"Chevy Van Caldwell County EP ( C ) 2011 EMI Records Nashville January 14 , 2011",Eric Church,,Country,$ 1.29,,2:48,
88,0,359,5059,Delirious ( feat . Tara McDonald ) ‰ ãÑ 2007 Gum Records 4:31,David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,,,18-Sep-07,752,34879,"One Love ( Feat . Estelle ) David Guetta One Love ( Deluxe Version ) $ 1.29 August 21 , 2009",,,Dance & Electronic,,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:01,
89,0,184,2022,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],,$ 0.99,,5:10,,665,28261,"The Rescue Blues ( Live in London 1 ) $ 0.99 2012 PAXAM RECORDS 3:25 July 2 , 2012",Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",,,,
90,0,259,3327,Remember You ( feat . The Weeknd ) 5:20 4-Dec-12,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,732,34307,"Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 December 4 , 2012",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:32,
91,0,383,5208,That Ai n't Me ( feat . Jay Sean ) I Am Not a Human Being $ 1.29 4:02 15-Nov-10,Lil Wayne & Jay Sean,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",,‰ ãÑ 2010 Cash Money Records Inc.,,,594,22907,"Love Me ( Album Version ( Explicit ) ) [ feat . Drake ] [ Explicit ] Lil Wayne I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ] $ 1.29 2005 Secretly Canadian 4:15 March 26 , 2013",,,Rap & Hip-Hop,,,,
92,0,101,1263,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09,David Guetta,One Love ( Deluxe Version ),"Dance , Music",,,,,698,31287,"Phone Tap ( Album Version ( Explicit ) ) [ Explicit ] David Banner Mississippi-The Album ( Explicit Version ) May 20 , 2003",,,Pop,$ 0.69,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",1:52,
93,0,252,3312,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,743,34336,"The Plan ( feat . Juicy J ) [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",Wiz Khalifa,O.N.I.F.C. [ Explicit ],,,,4:54,
94,0,148,1542,Second Chance ( Live Acoustic from Kansas City ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11,Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,,826,41566,Intro ( Scary Fairy ) [ Live From Washington State ] Somewhere In The Stratosphere ( C ) 2005 MCA Nashville,Shinedown,,Rock,$ 1.29,,1:02,"April 18 , 2011"
95,0,368,5082,Voices ( feat . Sasha Keable ) Disclosure,,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:09,15-Apr-14,817,40476,"Help Me Lose My Mind [ feat . London Grammar ] Disclosure Electronica , Dance & Electronic $ 1.29",,Settle,,,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:05,"June 11 , 2013"
96,1,432,6532,"Space Bound Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap $ 1.29 4:38 21-Jun-10",Eminem,Recovery ( Deluxe Edition ),,,‰ ãÑ 2010 Aftermath Records,,,798,38301,"Space Bound [ Explicit ] Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] Gangsta & Hardcore , Rap & Hip-Hop $ 1.29 ( C ) 2010 Aftermath Records June 21 , 2010",Eminem,,,,,4:39,
97,1,258,3324,We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,Wiz Khalifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",,,,19-Aug-14,490,7403,We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,,,3:45,"August 19 , 2014"
98,0,215,2731,Whateva ( feat . Monty ) 2015 300 Entertainment/RGF Productions 5:11,Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,,,,544,17200,"How We Do Things ( feat . Monty ) [ Explicit ] Rap & Hip-Hop $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",Fetty Wap,Fetty Wap [ Explicit ],,,,3:31,
99,0,16,276,"VHS Outro ( Interlude ) Alternative , Music , Rock , Adult Alternative $ 1.29 2015 KIDinaKORNER/Interscope Records 1:25",X Ambassadors,VHS,,,,,30-Jun-15,909,53019,Adam & Noah 's Priorities ( Interlude ) VHS [ Explicit ],X Ambassadors,,Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:27,"June 30 , 2015"
100,0,270,3372,True Colors ( feat . Nicki Minaj ) Blacc Hollywood $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:15,Wiz Khalifa,,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",,,,19-Aug-14,493,7437,"So High ( feat . Ghost Loft ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] $ 1.29 4:09 August 19 , 2014",,,Rap & Hip-Hop,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,
101,0,367,5080,"Defeated No More ( feat . Edward Macfarlane ) Settle ( Deluxe Version ) Electronic , Music 15-Apr-14",Disclosure,,,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",6:07,,505,9487,"Magnets [ feat . Lorde ] Caracal ( Deluxe ) Electronica , Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 3:19 September 25 , 2015",Disclosure,,,,,,
102,1,413,6047,"G.U.Y. Pop , Music , Dance , Rock $ 1.29 ‰ ãÑ 2013 Interscope Records 3:52 11-Nov-13",Lady Gaga,ARTPOP,,,,,,467,4667,G.U.Y. [ Clean ] $ 1.29,Lady Gaga,Artpop [ Clean ],Pop,,( C ) 2013 Interscope Records,3:52,"November 11 , 2013"
103,0,163,1623,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) Rock , Music , Hard Rock , Alternative $ 1.29 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States",,,,,,3:59,27-May-03,622,27506,Simple Man [ Acoustic ] Leave A Whisper ( Deluxe ) Rock 5:20,Shinedown,,,$ 1.29,2015 Mad Decent,,"May 27 , 2003"
104,0,114,1278,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,,"Dance , Music",,,2:51,21-Aug-09,639,27994,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe ) 3:20 November 24 , 2014",,,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,,
105,0,245,3255,Applause ( Goldhouse Remix ) Applause ( Remixes ) $ 1.29 2013 Interscope Records 30-Sep-13,Lady Gaga,,"Pop , Music , Electronic , Rock",,,4:34,,465,4532,"Applause ( Empire Of The Sun Remix ) Lady Gaga Applause ( Remixes ) $ 1.29 ( C ) 2013 Interscope Records September 30 , 2013",,,Pop,,,4:08,
106,1,329,4384,Tackle Box Luke Bryan,,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07,600,23361,"Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",,,,$ 1.29,,4:02,"August 14 , 2007"
107,0,411,5993,"Because of You Reba Duets Country , Music , Honky Tonk , Contemporary Country",Kelly Clarkson & Reba McEntire,,,$ 1.99,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:42,18-Sep-07,796,38107,"The Fear Of Being Alone ( Album Version ) Reba McEntire ( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",,Reba # 1 's,"Country , Contemporary Country",$ 1.29,,3:02,"November 22 , 2005"
108,0,291,3461,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 5:20 4-Dec-12",,,,$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,478,7348,House In The Hills ( feat . Curren $ y ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:52,,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014"
109,1,315,3887,"X2CU Jason Derulo Everything Is 4 Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B $ 1.29 2015 Warner Bros. . Records Inc. 5:13",,,,,,,29-May-15,532,16397,X2CU Jason Derulo Pop 2011 Because Music,,Everything Is 4 [ Clean ],,$ 1.29,,5:14,"June 1 , 2015"
110,0,126,1312,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,646,28011,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ] David Guetta Listen ( Deluxe ) Dance & Electronic $ 1.29 3:11,,,,,2015 If Moving Your Mine,,"November 24 , 2014"
111,0,127,1314,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Nothing But the Beat Dance , Music , House , Electronic , Rock",,,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,723,34035,"I Can Only Imagine ( feat . Chris Brown & Lil Wayne ) David Guetta Dance & Electronic 2015 Real Sounds 3:29 August 26 , 2011",,Nothing But the Beat 2.0 [ Explicit ],,$ 0.99,,,
112,0,33,361,"Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ] Major Lazer Electronic , Music , Dance $ 1.29 1-Nov-11",,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,,,2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A.,3:38,,785,37081,"Powerful ( Michael Calfan Remix ) [ feat . Ellie Goulding ] Powerful ( Remixes ) ( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States 5:27 September 11 , 2015",Major Lazer,,"Electronica , Dance & Electronic",$ 1.29,,,
113,1,335,4610,"I Thought You Knew Country , Music , Honky Tonk , Contemporary Country $ 1.29 1999 Capitol Records Nashville 19-Oct-99",Keith Urban,Keith Urban,,,,3:51,,616,26152,"I Thought You Knew Country ( C ) 1999 Capitol Records Nashville 3:51 October 19 , 1999",Keith Urban,Keith Urban,,$ 1.29,,,
114,0,442,6855,Get Your S ** t Wiz Khalifa ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:36,,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,,,28-Mar-11,485,7373,You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:06,,Blacc Hollywood ( Deluxe ) [ Explicit ],,$ 1.29,,,"August 19 , 2014"
115,0,323,4058,"Kill Everybody ( Bare Noize Remix ) Skrillex Dance , Music , House , Electronic",,Scary Monsters and Nice Sprites,,$ 1.29,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:41,21-Dec-10,810,40164,"Kill Everybody Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep $ 1.29 ( c ) 2013 Digitop Ltd 4:58 December 21 , 2010",Skrillex,,,,,,
116,1,179,1897,"Love Song Try This Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance 2003 Arista Records , Inc. 10-Nov-03",P!NK,,,$ 0.99,,2:28,,895,51626,"Love Song Pop $ 0.99 CWM records November 11 , 2003",P!nk,Try This [ Explicit ],,,,2:27,
