id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
115,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09
116,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09
117,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
118,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
119,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
120,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
121,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
122,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
123,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14
124,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
125,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14
126,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09
127,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
128,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14
129,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11
130,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14
131,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ],Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 Interscope Records,4:15,10-Jul-15
132,Find You ( feat . Matthew Koma & Miriam Bryant ) [ Mike Hawkins Remix ],Zedd,Find You ( Remixes ),"Dance , Music , Electronic",$ 1.29,2014 Interscope Records,4:26,8-Apr-14
133,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ],Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 Interscope Records,4:15,10-Jul-15
134,Clarity ( feat . Foxes ) [ Brillz Remix ],Zedd,Clarity ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,2013 Interscope Records,5:57,12-Feb-13
135,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ],Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 Interscope Records,4:15,10-Jul-15
136,Stars Come Out ( Tim Mason Remix ),Zedd,Stars Come Out ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,2012 Dim Mak Inc.,5:49,20-May-14
137,Stars Come Out ( Tim Mason Remix ),Zedd,Stars Come Out ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,2012 Dim Mak Inc.,5:49,20-May-14
138,Autonomy ( Cold Blank Mix ),Zedd,Autonomy - EP,"Dance , Music",$ 0.99,2011 Bugeyed Records,4:59,28-Mar-11
139,The Legend Of Zelda ( Electrixx Remix ),Zedd,The Legend Of Zelda - Single,"Dance , Music",$ 0.99,"2011 Bazooka , a division of zooland Music GmbH",6:09,27-May-11
140,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15
141,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15
142,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15
143,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08
144,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05
145,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
146,Through the Ghost,Shinedown,Amaryllis,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:01,23-Mar-12
147,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13
148,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
149,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
150,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
151,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
152,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
153,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
154,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
155,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08
156,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08
157,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
158,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11
159,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03
160,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05
161,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05
162,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03
163,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03
164,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05
165,45,Shinedown,Leave a Whisper,"Rock , Music , Hard Rock , Alternative",$ 1.29,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,4:09,27-May-03
166,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08
167,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03
168,Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14
169,Best of Cr247,Chase Rice,Ignite the Night ( Party Edition ),"Country , Music , Urban Cowboy , Contemporary Country",Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",6:57,19-Aug-14
170,The Back Roads and the Back Row,Cole Swindell,Cole Swindell,"Country , Music , Contemporary Country",$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,18-Feb-14
171,The Back Roads and the Back Row,Cole Swindell,Cole Swindell,"Country , Music , Contemporary Country",$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,18-Feb-14
172,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15
173,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15
174,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ]",DJ Snake & Lil Jon,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] - Single","Hip-Hop/Rap , Music",$ 1.29,"2014 Columbia Records , a Division of Sony Music Entertainment",3:45,19-May-14
175,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14
176,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14
177,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14
178,El Perd ' _ n ( Forgiveness ),Nicky Jam & Enrique Iglesias,El Perd ' _ n ( Forgiveness ) - Single,"Pop , Music",$ 1.29,2015 Sony Music Entertainment US Latin LLC,3:26,10-Jul-15
179,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
180,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
181,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
182,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12
183,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12
184,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12
185,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12
186,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
187,Clean,Ryan Adams,1989,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,4:23,21-Sep-15
188,A+E ( feat . Kandaka Moore & Nikki Cislyn ),Clean Bandit,New Eyes,"Dance , Music , Electronic , Classical , Classical Crossover , Rock , House , Electronica",$ 1.29,2014 Warner Music UK Limited,4:06,2-Jun-14
189,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00
190,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00
191,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00
192,Old Blue Chair,Kenny Chesney,When the Sun Goes Down,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 Sony Music Entertainment,3:23,1-Jan-90
193,I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2002 BMG,3:45,2-Apr-02
194,The Tin Man,Kenny Chesney,All I Need to Know,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,"1995 , BMG Entertainment",3:25,13-Jun-95
195,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Kenny Chesney & Willie Nelson,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk",$ 0.99,"2008 Blue Chair Records , LLC",4:16,2008
196,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Kenny Chesney & Willie Nelson,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk",$ 0.99,"2008 Blue Chair Records , LLC",4:16,2008
197,Please Come to Boston ( Live ),Kenny Chesney,When the Sun Goes Down ( Deluxe Version ),"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,4:00,2-Feb-04
198,Like Me,Kenny Chesney,The Road and the Radio,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2005 BMG Music,5:11,6-Nov-05
199,I 'd Love to Change Your Name,Kenny Chesney,In My Wildest Dreams,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,2004 BMG Music,2:48,1994
200,O Little Town of Bethlehem,Kenny Chesney,All I Want for Christmas Is a Real Good Tan,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",$ 0.99,2003 BMG Music,4:18,4-Oct-03
201,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00
202,I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2002 BMG,3:45,2-Apr-02
203,Backwoods Beauty Queen,Florida Georgia Line,Anything Like Me - EP,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2011 Florida Georgia Line,4:15,14-Dec-10
204,From This Dream,Little Big Town,Little Big Town,"Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country",$ 0.99,2002 SONY BMG MUSIC ENTERTAINMENT,4:27,7-May-02
205,Silver and Gold,Little Big Town,Pain Killer,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",3:33,21-Oct-14
206,Any Man of Mine ( American Idol Performance ),Lauren Alaina,American Idol Season 10 : Lauren Alaina,"Country , Music , Rock",$ 1.29,"2011 19 Recordings , Inc.",3:40,25-May-11
207,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
208,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
209,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
210,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
211,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
212,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
213,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
214,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
215,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
216,Rewind ( feat . Monty ),Fetty Wap,Fetty Wap,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:36,
217,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
218,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
219,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
220,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
221,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,
222,Anna Sun ( Live ),WALK THE MOON,iTunes Festival : London 2012 - EP,"Alternative , Music",$ 1.29,"2012 RCA Records , a division of Sony Music Entertainment",6:11,10-Sep-12
223,Speakers,Sam Hunt,Montevallo,"Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock",$ 1.29,"2014 MCA Nashville , a Division of UMG Recordings , Inc.",3:46,27-Oct-14
224,Otherside Remix ( Live ),Macklemore & Ryan Lewis,Otherside Remix ( Live ) - Single,"Hip-Hop/Rap , Music",$ 0.99,"2011 Macklemore , LLC",6:10,31-Aug-11
225,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12
226,Outversion,Mark Ronson,Version,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,1:50,10-Jul-07
227,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )",Mark Ronson,Uptown Special,"Pop , Music , R&B / Soul , Funk , Soul",$ 1.29,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",2:16,13-Jan-15
228,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )",Mark Ronson,Uptown Special,"Pop , Music , R&B / Soul , Funk , Soul",$ 1.29,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",2:16,13-Jan-15
229,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07
230,Rashi ( Outro ),Mark Ronson,Here Comes the Fuzz,"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",$ 0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,2:01,29-Aug-03
231,Rashi ( Outro ),Mark Ronson,Here Comes the Fuzz,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,2:01,29-Aug-03
232,Uptown Funk ( feat . Bruno Mars ) [ Trinidad James Remix ],Mark Ronson,Uptown Funk ( Trinidad James Remix ) [ feat . Bruno Mars ] - Single,"Pop , Music",$ 1.29,2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited,4:22,29-Jun-15
233,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ],Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,5:42,2-Aug-13
234,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ],Calvin Harris,Pray to God ( Remixes ) [ feat . HAIM ] - Single,"Dance , Music",$ 1.29,2015 Sony Music Entertainment UK Limited,3:43,26-May-15
235,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ],Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,5:42,2-Aug-13
236,Blame ( feat . John Newman ) [ BURNS Remix ],Calvin Harris,Blame ( Remixes ) [ feat . John Newman ] - EP,"Dance , Music",$ 1.29,2014 Sony Music Entertainment UK Limited,4:17,10-Nov-14
237,Outside ( feat . Ellie Goulding ) [ Oliver Heldens Remix ],Calvin Harris,Outside ( feat . Ellie Goulding ) [ Remixes ] - Single,"Dance , Music",$ 1.29,2015 Sony Music Entertainment UK Limited,4:55,10-Apr-15
238,Awooga ( Extended Mix ),Calvin Harris,Bounce ( feat . Kelis ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,7:12,5-Feb-13
